Date,close_Pulp,open_Pulp,high_Pulp,low_Pulp
2017-09-14,55.22,54.81,55.66,54.63
2017-09-15,55.42,55.11,55.57,54.61
2017-09-16,55.42,55.11,55.57,54.61
2017-09-17,55.42,55.11,55.57,54.61
2017-09-18,55.25,55.41,55.74,54.63
2017-09-19,54.9,55.2,55.63,54.67
2017-09-20,55.93,55.09,56.11,55.02
2017-09-21,56.09,55.93,56.18,55.46
2017-09-22,56.42,56.16,56.47,55.89
2017-09-23,56.42,56.16,56.47,55.89
2017-09-24,56.42,56.16,56.47,55.89
2017-09-25,58.43,56.46,58.66,56.23
2017-09-26,57.92,58.55,58.88,57.22
2017-09-27,57.57,58.11,58.34,57.25
2017-09-28,57.16,57.39,58.28,56.56
2017-09-29,56.79,57.29,57.43,56.44
2017-09-30,56.79,57.29,57.43,56.44
2017-10-01,56.79,57.29,57.43,56.44
2017-10-02,55.89,56.54,56.55,55.31
2017-10-03,55.78,55.81,56.13,55.45
2017-10-04,55.6,55.4,55.97,55.19
2017-10-05,56.71,55.55,56.94,55.49
2017-10-06,55.62,56.99,57.28,55.13
2017-10-07,55.62,56.99,57.28,55.13
2017-10-08,55.62,56.99,57.28,55.13
2017-10-09,55.79,55.5,55.98,55.06
2017-10-10,56.61,55.78,56.91,55.73
2017-10-11,56.94,56.56,57.09,56.51
2017-10-12,56.25,56.74,56.83,55.88
2017-10-13,57.17,56.44,57.57,56.34
2017-10-14,57.17,56.44,57.57,56.34
2017-10-15,57.17,56.44,57.57,56.34
2017-10-16,57.82,57.28,58.47,57.12
2017-10-17,57.88,57.78,58.35,57.18
2017-10-18,58.15,58.16,58.54,57.74
2017-10-19,57.23,58.24,58.3,57.02
2017-10-20,57.75,57.32,57.94,56.6
2017-10-21,57.75,57.32,57.94,56.6
2017-10-22,57.75,57.32,57.94,56.6
2017-10-23,57.37,57.95,58.05,57.27
2017-10-24,58.33,57.41,58.57,57.04
2017-10-25,58.44,58.44,58.74,57.85
2017-10-26,59.3,58.42,59.55,58.05
2017-10-27,60.44,59.37,60.65,58.82
2017-10-28,60.44,59.37,60.65,58.82
2017-10-29,60.44,59.37,60.65,58.82
2017-10-30,60.9,60.66,61.0,60.14
2017-10-31,61.37,60.86,61.41,60.53
2017-11-01,60.49,61.07,61.7,60.0
2017-11-02,60.62,60.5,60.86,60.02
2017-11-03,62.07,60.88,62.23,60.6
2017-11-04,62.07,60.88,62.23,60.6
2017-11-05,62.07,60.88,62.23,60.6
2017-11-06,64.27,62.27,64.44,62.08
2017-11-07,63.69,64.12,64.65,63.5
2017-11-08,63.49,63.69,64.64,62.95
2017-11-09,63.93,63.52,64.25,63.26
2017-11-10,63.52,63.8,64.27,63.35
2017-11-11,63.52,63.8,64.27,63.35
2017-11-12,63.52,63.8,64.27,63.35
2017-11-13,63.16,63.68,63.77,62.61
2017-11-14,62.21,63.06,63.17,61.21
2017-11-15,61.87,61.55,62.13,61.3
2017-11-16,61.36,61.88,62.15,61.25
2017-11-17,62.72,61.41,62.92,61.08
2017-11-18,62.72,61.41,62.92,61.08
2017-11-19,62.72,61.41,62.92,61.08
2017-11-20,62.22,62.8,62.8,61.44
2017-11-21,62.57,62.1,62.87,62.07
2017-11-22,63.32,62.78,63.43,62.62
2017-11-23,63.55,63.24,63.57,62.88
2017-11-24,63.86,63.35,63.95,63.28
2017-11-25,63.86,63.35,63.95,63.28
2017-11-26,63.86,63.35,63.95,63.28
2017-11-27,63.84,63.8,63.99,63.1
2017-11-28,63.61,63.78,63.89,63.1
2017-11-29,63.11,63.3,64.07,62.5
2017-11-30,63.57,63.28,64.21,63.21
2017-12-01,63.73,62.74,64.32,62.59
2017-12-02,63.73,62.74,64.32,62.59
2017-12-03,63.73,62.74,64.32,62.59
2017-12-04,62.45,63.5,63.68,62.31
2017-12-05,62.86,62.45,63.15,62.12
2017-12-06,61.22,62.64,62.93,61.13
2017-12-07,62.2,61.3,62.26,61.15
2017-12-08,63.4,62.08,63.64,62.01
2017-12-09,63.4,62.08,63.64,62.01
2017-12-10,63.4,62.08,63.64,62.01
2017-12-11,64.69,63.29,64.93,62.99
2017-12-12,63.34,64.66,65.83,63.07
2017-12-13,62.44,63.8,64.32,62.36
2017-12-14,63.31,62.81,63.5,62.01
2017-12-15,63.23,63.39,63.68,63.08
2017-12-16,63.23,63.39,63.68,63.08
2017-12-17,63.23,63.39,63.68,63.08
2017-12-18,63.41,63.36,63.91,63.0
2017-12-19,63.8,63.41,63.91,63.3
2017-12-20,64.56,63.83,64.6,63.67
2017-12-21,64.9,64.49,64.93,64.2
2017-12-22,65.25,64.63,65.28,64.38
2017-12-23,65.25,64.63,65.28,64.38
2017-12-24,65.25,64.63,65.28,64.38
2017-12-25,65.25,64.63,65.28,64.38
2017-12-26,67.02,65.2,67.1,65.0
2017-12-27,66.44,66.76,66.94,66.03
2017-12-28,66.72,66.43,66.85,66.23
2017-12-29,66.87,66.15,66.98,66.15
2017-12-30,66.87,66.15,66.98,66.15
2017-12-31,66.87,66.15,66.98,66.15
2018-01-01,66.87,66.15,66.98,66.15
2018-01-02,66.57,66.55,67.29,66.24
2018-01-03,67.84,66.54,68.03,66.4
2018-01-04,68.07,67.89,68.27,67.62
2018-01-05,67.62,67.97,68.11,67.26
2018-01-06,67.62,67.97,68.11,67.26
2018-01-07,67.62,67.97,68.11,67.26
2018-01-08,67.78,67.8,67.99,67.44
2018-01-09,68.82,68.0,69.29,67.7
2018-01-10,69.2,69.12,69.37,68.75
2018-01-11,69.26,69.15,70.05,69.0
2018-01-12,69.87,69.15,69.93,68.59
2018-01-13,69.87,69.15,69.93,68.59
2018-01-14,69.87,69.15,69.93,68.59
2018-01-15,70.26,69.88,70.37,69.55
2018-01-16,69.15,70.05,70.13,68.83
2018-01-17,69.38,69.35,69.59,68.55
2018-01-18,69.31,69.53,69.63,68.8
2018-01-19,68.61,69.01,69.08,68.28
2018-01-20,68.61,69.01,69.08,68.28
2018-01-21,68.61,69.01,69.08,68.28
2018-01-22,69.03,68.8,69.51,68.39
2018-01-23,69.96,69.17,70.24,69.12
2018-01-24,70.53,69.97,70.94,69.54
2018-01-25,70.42,70.95,71.28,69.97
2018-01-26,70.52,70.07,70.83,70.05
2018-01-27,70.52,70.07,70.83,70.05
2018-01-28,70.52,70.07,70.83,70.05
2018-01-29,69.46,70.47,70.64,69.07
2018-01-30,69.02,69.3,69.39,68.4
2018-01-31,69.05,68.43,69.15,68.33
2018-02-01,69.65,69.0,69.97,68.81
2018-02-02,68.58,70.0,70.02,67.96
2018-02-03,68.58,70.0,70.02,67.96
2018-02-04,68.58,70.0,70.02,67.96
2018-02-05,67.62,68.15,68.46,66.9
2018-02-06,66.86,67.02,67.6,66.53
2018-02-07,65.51,67.2,67.72,65.16
2018-02-08,64.81,65.28,65.6,64.1
2018-02-09,62.79,64.44,64.64,61.77
2018-02-10,62.79,64.44,64.64,61.77
2018-02-11,62.79,64.44,64.64,61.77
2018-02-12,62.59,62.5,64.4,62.5
2018-02-13,62.72,62.85,63.1,61.76
2018-02-14,64.36,62.84,64.58,61.95
2018-02-15,64.33,64.44,65.15,63.12
2018-02-16,64.84,64.66,65.22,64.19
2018-02-17,64.84,64.66,65.22,64.19
2018-02-18,64.84,64.66,65.22,64.19
2018-02-19,65.67,64.96,65.9,64.84
2018-02-20,65.25,65.64,65.81,64.78
