Date,Value_selic
2024-08-01,10.4
2024-08-02,10.4
2024-08-03,10.4
2024-08-04,10.4
2024-08-05,10.4
2024-08-06,10.4
2024-08-07,10.4
2024-08-08,10.4
2024-08-09,10.4
2024-08-10,10.4
2024-08-11,10.4
2024-08-12,10.4
2024-08-13,10.4
2024-08-14,10.4
2024-08-15,10.4
2024-08-16,10.4
2024-08-17,10.4
2024-08-18,10.4
2024-08-19,10.4
2024-08-20,10.4
2024-08-21,10.4
2024-08-22,10.4
2024-08-23,10.4
2024-08-24,10.4
2024-08-25,10.4
2024-08-26,10.4
2024-08-27,10.4
2024-08-28,10.4
2024-08-29,10.4
2024-08-30,10.4
2024-08-31,10.4
2024-09-01,10.5
2024-09-02,10.5
2024-09-03,10.5
2024-09-04,10.5
2024-09-05,10.5
2024-09-06,10.5
2024-09-07,10.5
2024-09-08,10.5
2024-09-09,10.5
2024-09-10,10.5
2024-09-11,10.5
2024-09-12,10.5
2024-09-13,10.5
2024-09-14,10.5
2024-09-15,10.5
2024-09-16,10.5
2024-09-17,10.5
2024-09-18,10.5
2024-09-19,10.5
2024-09-20,10.5
2024-09-21,10.5
2024-09-22,10.5
2024-09-23,10.5
2024-09-24,10.5
2024-09-25,10.5
2024-09-26,10.5
2024-09-27,10.5
2024-09-28,10.5
2024-09-29,10.5
2024-09-30,10.5
2024-10-01,10.65
2024-10-02,10.65
2024-10-03,10.65
2024-10-04,10.65
2024-10-05,10.65
2024-10-06,10.65
2024-10-07,10.65
2024-10-08,10.65
2024-10-09,10.65
2024-10-10,10.65
2024-10-11,10.65
2024-10-12,10.65
2024-10-13,10.65
2024-10-14,10.65
2024-10-15,10.65
2024-10-16,10.65
2024-10-17,10.65
2024-10-18,10.65
2024-10-19,10.65
2024-10-20,10.65
2024-10-21,10.65
2024-10-22,10.65
2024-10-23,10.65
2024-10-24,10.65
2024-10-25,10.65
2024-10-26,10.65
2024-10-27,10.65
2024-10-28,10.65
2024-10-29,10.65
2024-10-30,10.65
2024-10-31,10.65
2024-11-01,11.04
2024-11-02,11.04
2024-11-03,11.04
2024-11-04,11.04
2024-11-05,11.04
2024-11-06,11.04
2024-11-07,11.04
2024-11-08,11.04
2024-11-09,11.04
2024-11-10,11.04
2024-11-11,11.04
2024-11-12,11.04
2024-11-13,11.04
2024-11-14,11.04
2024-11-15,11.04
2024-11-16,11.04
2024-11-17,11.04
2024-11-18,11.04
2024-11-19,11.04
2024-11-20,11.04
2024-11-21,11.04
2024-11-22,11.04
2024-11-23,11.04
2024-11-24,11.04
2024-11-25,11.04
2024-11-26,11.04
2024-11-27,11.04
2024-11-28,11.04
2024-11-29,11.04
2024-11-30,11.04
2024-12-01,11.77
2024-12-02,11.77
2024-12-03,11.77
2024-12-04,11.77
2024-12-05,11.77
2024-12-06,11.77
2024-12-07,11.77
2024-12-08,11.77
2024-12-09,11.77
2024-12-10,11.77
2024-12-11,11.77
2024-12-12,11.77
2024-12-13,11.77
2024-12-14,11.77
2024-12-15,11.77
2024-12-16,11.77
2024-12-17,11.77
2024-12-18,11.77
2024-12-19,11.77
2024-12-20,11.77
2024-12-21,11.77
2024-12-22,11.77
2024-12-23,11.77
2024-12-24,11.77
2024-12-25,11.77
2024-12-26,11.77
2024-12-27,11.77
2024-12-28,11.77
2024-12-29,11.77
2024-12-30,11.77
2024-12-31,11.77
2025-01-01,12.24
2025-01-02,12.24
2025-01-03,12.24
2025-01-04,12.24
2025-01-05,12.24
2025-01-06,12.24
2025-01-07,12.24
2025-01-08,12.24
2025-01-09,12.24
2025-01-10,12.24
2025-01-11,12.24
2025-01-12,12.24
2025-01-13,12.24
2025-01-14,12.24
2025-01-15,12.24
2025-01-16,12.24
2025-01-17,12.24
2025-01-18,12.24
2025-01-19,12.24
2025-01-20,12.24
2025-01-21,12.24
2025-01-22,12.24
2025-01-23,12.24
2025-01-24,12.24
2025-01-25,12.24
2025-01-26,12.24
2025-01-27,12.24
2025-01-28,12.24
2025-01-29,12.24
2025-01-30,12.24
2025-01-31,12.24
2025-02-01,13.15
2025-02-02,13.15
2025-02-03,13.15
2025-02-04,13.15
2025-02-05,13.15
2025-02-06,13.15
2025-02-07,13.15
2025-02-08,13.15
2025-02-09,13.15
2025-02-10,13.15
2025-02-11,13.15
2025-02-12,13.15
2025-02-13,13.15
2025-02-14,13.15
2025-02-15,13.15
2025-02-16,13.15
2025-02-17,13.15
2025-02-18,13.15
2025-02-19,13.15
2025-02-20,13.15
2025-02-21,13.15
2025-02-22,13.15
2025-02-23,13.15
2025-02-24,13.15
2025-02-25,13.15
2025-02-26,13.15
2025-02-27,13.15
2025-02-28,13.15
2025-03-01,13.57
2025-03-02,13.57
2025-03-03,13.57
2025-03-04,13.57
2025-03-05,13.57
2025-03-06,13.57
2025-03-07,13.57
2025-03-08,13.57
2025-03-09,13.57
2025-03-10,13.57
2025-03-11,13.57
2025-03-12,13.57
2025-03-13,13.57
2025-03-14,13.57
2025-03-15,13.57
2025-03-16,13.57
2025-03-17,13.57
2025-03-18,13.57
2025-03-19,13.57
2025-03-20,13.57
2025-03-21,13.57
2025-03-22,13.57
2025-03-23,13.57
2025-03-24,13.57
2025-03-25,13.57
2025-03-26,13.57
2025-03-27,13.57
2025-03-28,13.57
2025-03-29,13.57
2025-03-30,13.57
2025-03-31,13.57
2025-04-01,14.15
2025-04-02,14.15
2025-04-03,14.15
2025-04-04,14.15
2025-04-05,14.15
2025-04-06,14.15
2025-04-07,14.15
2025-04-08,14.15
2025-04-09,14.15
2025-04-10,14.15
2025-04-11,14.15
2025-04-12,14.15
2025-04-13,14.15
2025-04-14,14.15
2025-04-15,14.15
2025-04-16,14.15
2025-04-17,14.15
2025-04-18,14.15
2025-04-19,14.15
2025-04-20,14.15
2025-04-21,14.15
2025-04-22,14.15
2025-04-23,14.15
2025-04-24,14.15
2025-04-25,14.15
2025-04-26,14.15
2025-04-27,14.15
2025-04-28,14.15
2025-04-29,14.15
2025-04-30,14.15
2025-05-01,14.47
2025-05-02,14.47
2025-05-03,14.47
2025-05-04,14.47
2025-05-05,14.47
